ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.023157894736842106,0.12121212121212122,0.3766233766233766,0.9780366107303085,0.04551724137931035,0.31330295450437545,2.031223054124464,-1.3010459871072229,2.7866732101188942,1
0.025140490979000295,0.09411764705882353,0.403921568627451,0.9895964085573326,0.04927536231884058,0.21221603979763462,2.4603917052077464,-1.3120051950069371,4.832907792563834,1
0.02067363530778165,0.11610486891385767,0.38202247191011235,0.9807471948585526,0.04069501600365798,0.29294768774884583,2.1039677618727968,-1.305889840838057,3.1056026353798876,1
0.023323013415892675,0.12389380530973451,0.37389380530973454,0.9765414875440639,0.04584178498985801,0.32393733106262046,1.995293556220505,-1.298005295523388,2.633402362716196,0
0.025334362139917695,0.13451776649746194,0.3629441624365482,0.9698719428802847,0.04974747474747475,0.3673071035120128,1.8611415306946526,-1.282094257454926,2.085831025825483,0
0.026442307692307692,0.13636363636363635,0.3609625668449198,0.9685652131912986,0.05188679245283019,0.37515969364261637,1.83871069129958,-1.27862426592847,1.9980698346841193,0
